uni.noj__ARID1A_mut.up.ES	uni.noj__CHD6_mut.up.ES	uni.noj__CHD7_mut.up.ES	uni.noj__CREBBP_mut.up.ES	uni.noj__EP300_mut.up.ES	uni.noj__KDM6A_mut.up.ES	uni.noj__CHD6_amp.up.ES	uni.noj__CHD7_amp.up.ES	uni.noj__PRDM9_amp.up.ES	uni.noj__CHD3_del.up.ES	uni.noj__CREBBP_del.up.ES	uni.noj__HDAC4_del.up.ES	uni.noj__PHF23_del.up.ES	uni.noj__CHD6_ampmut.up.ES	uni.noj__CHD7_ampmut.up.ES	uni.noj__CREBBP_delmut.up.ES	uni.noj__EP300CREBBP_mut.up.ES	uni.noj__EP300CREBBP_delmut.up.ES	uni.adj__ARID1A_mut.up.ES	uni.adj__CHD6_mut.up.ES	uni.adj__CHD7_mut.up.ES	uni.adj__CREBBP_mut.up.ES	uni.adj__EP300_mut.up.ES	uni.adj__KDM6A_mut.up.ES	uni.adj__CHD6_amp.up.ES	uni.adj__CHD7_amp.up.ES	uni.adj__PRDM9_amp.up.ES	uni.adj__CHD3_del.up.ES	uni.adj__CREBBP_del.up.ES	uni.adj__HDAC4_del.up.ES	uni.adj__PHF23_del.up.ES	uni.adj__CHD6_ampmut.up.ES	uni.adj__CHD7_ampmut.up.ES	uni.adj__CREBBP_delmut.up.ES	uni.adj__EP300CREBBP_mut.up.ES	uni.adj__EP300CREBBP_delmut.up.ES	uni.noj__ARID1A_mut.dn.ES	uni.noj__CHD6_mut.dn.ES	uni.noj__CHD7_mut.dn.ES	uni.noj__CREBBP_mut.dn.ES	uni.noj__EP300_mut.dn.ES	uni.noj__KDM6A_mut.dn.ES	uni.noj__CHD6_amp.dn.ES	uni.noj__CHD7_amp.dn.ES	uni.noj__PRDM9_amp.dn.ES	uni.noj__CHD3_del.dn.ES	uni.noj__CREBBP_del.dn.ES	uni.noj__HDAC4_del.dn.ES	uni.noj__PHF23_del.dn.ES	uni.noj__CHD6_ampmut.dn.ES	uni.noj__CHD7_ampmut.dn.ES	uni.noj__CREBBP_delmut.dn.ES	uni.noj__EP300CREBBP_mut.dn.ES	uni.noj__EP300CREBBP_delmut.dn.ES	uni.adj__ARID1A_mut.dn.ES	uni.adj__CHD6_mut.dn.ES	uni.adj__CHD7_mut.dn.ES	uni.adj__CREBBP_mut.dn.ES	uni.adj__EP300_mut.dn.ES	uni.adj__KDM6A_mut.dn.ES	uni.adj__CHD6_amp.dn.ES	uni.adj__CHD7_amp.dn.ES	uni.adj__PRDM9_amp.dn.ES	uni.adj__CHD3_del.dn.ES	uni.adj__CREBBP_del.dn.ES	uni.adj__HDAC4_del.dn.ES	uni.adj__PHF23_del.dn.ES	uni.adj__CHD6_ampmut.dn.ES	uni.adj__CHD7_ampmut.dn.ES	uni.adj__CREBBP_delmut.dn.ES	uni.adj__EP300CREBBP_mut.dn.ES	uni.adj__EP300CREBBP_delmut.dn.ES	uni.noj__ARID1A_mut.up.pval	uni.noj__CHD6_mut.up.pval	uni.noj__CHD7_mut.up.pval	uni.noj__CREBBP_mut.up.pval	uni.noj__EP300_mut.up.pval	uni.noj__KDM6A_mut.up.pval	uni.noj__CHD6_amp.up.pval	uni.noj__CHD7_amp.up.pval	uni.noj__PRDM9_amp.up.pval	uni.noj__CHD3_del.up.pval	uni.noj__CREBBP_del.up.pval	uni.noj__HDAC4_del.up.pval	uni.noj__PHF23_del.up.pval	uni.noj__CHD6_ampmut.up.pval	uni.noj__CHD7_ampmut.up.pval	uni.noj__CREBBP_delmut.up.pval	uni.noj__EP300CREBBP_mut.up.pval	uni.noj__EP300CREBBP_delmut.up.pval	uni.adj__ARID1A_mut.up.pval	uni.adj__CHD6_mut.up.pval	uni.adj__CHD7_mut.up.pval	uni.adj__CREBBP_mut.up.pval	uni.adj__EP300_mut.up.pval	uni.adj__KDM6A_mut.up.pval	uni.adj__CHD6_amp.up.pval	uni.adj__CHD7_amp.up.pval	uni.adj__PRDM9_amp.up.pval	uni.adj__CHD3_del.up.pval	uni.adj__CREBBP_del.up.pval	uni.adj__HDAC4_del.up.pval	uni.adj__PHF23_del.up.pval	uni.adj__CHD6_ampmut.up.pval	uni.adj__CHD7_ampmut.up.pval	uni.adj__CREBBP_delmut.up.pval	uni.adj__EP300CREBBP_mut.up.pval	uni.adj__EP300CREBBP_delmut.up.pval	uni.noj__ARID1A_mut.dn.pval	uni.noj__CHD6_mut.dn.pval	uni.noj__CHD7_mut.dn.pval	uni.noj__CREBBP_mut.dn.pval	uni.noj__EP300_mut.dn.pval	uni.noj__KDM6A_mut.dn.pval	uni.noj__CHD6_amp.dn.pval	uni.noj__CHD7_amp.dn.pval	uni.noj__PRDM9_amp.dn.pval	uni.noj__CHD3_del.dn.pval	uni.noj__CREBBP_del.dn.pval	uni.noj__HDAC4_del.dn.pval	uni.noj__PHF23_del.dn.pval	uni.noj__CHD6_ampmut.dn.pval	uni.noj__CHD7_ampmut.dn.pval	uni.noj__CREBBP_delmut.dn.pval	uni.noj__EP300CREBBP_mut.dn.pval	uni.noj__EP300CREBBP_delmut.dn.pval	uni.adj__ARID1A_mut.dn.pval	uni.adj__CHD6_mut.dn.pval	uni.adj__CHD7_mut.dn.pval	uni.adj__CREBBP_mut.dn.pval	uni.adj__EP300_mut.dn.pval	uni.adj__KDM6A_mut.dn.pval	uni.adj__CHD6_amp.dn.pval	uni.adj__CHD7_amp.dn.pval	uni.adj__PRDM9_amp.dn.pval	uni.adj__CHD3_del.dn.pval	uni.adj__CREBBP_del.dn.pval	uni.adj__HDAC4_del.dn.pval	uni.adj__PHF23_del.dn.pval	uni.adj__CHD6_ampmut.dn.pval	uni.adj__CHD7_ampmut.dn.pval	uni.adj__CREBBP_delmut.dn.pval	uni.adj__EP300CREBBP_mut.dn.pval	uni.adj__EP300CREBBP_delmut.dn.pval
TCGA-CF-A47T	-2.49654945883985	20.4496002536899	-6.77737640442498	-6.73326319966914	-14.1050539200022	71.3124451421702	26.1920070341248	45.1011054247807	-7.72599466330836	110.726381080702	16.9898434134401	11.130499455023	130.210735718294	36.6362819338158	73.2796834952127	26.4917476510162	-12.3417953794734	-6.38465791813245	-1.88193722810755	8.61104051188693	-2.63216797447268	-8.30086119459446	-12.0556987183812	36.4639092784461	58.2523509783796	31.6246920659507	-7.56793482691778	216.034596365175	17.1506510022107	10.3982297897549	279.695203849196	36.9738019904212	70.2691465319307	-2.87524159864208	-11.5207491804571	-7.34994804829	6.26578116824302	2.05016544992624	5.87054206476511	6.20144924990765	10.5546729917933	-26.4145918311736	-29.3007622926566	-41.5906660937532	3.0635701512036	-21.6324690912768	-20.7356205349596	-16.157081101253	-21.5760278844536	-25.3186610231481	-154.317168646894	-28.0465468061536	9.58324345291487	4.84420195289528	3.74842088900704	-9.9822606505038	5.46010501417926	11.5835267670648	9.50444505509104	-25.5239630770312	-24.0938508442738	-34.6970684947497	8.61721354911458	-18.486617645359	-15.955572566284	-17.906795389404	-18.5446135065334	-16.5349971936472	-92.2723122857564	-11.2614918100961	10.031492459881	6.60671404222002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A47V	-1.78186237535852	-2.34444925445567	-11.090446872135	-10.3885838517411	-11.6030181433566	49.6896972960405	15.7416381650984	15.1376380910428	-13.1499389926415	109.130270131373	-5.79542477196565	6.3646592647659	125.432359791928	10.2175956229477	-3.49717311033335	-11.8030923812617	-12.270718324383	-13.2460375593321	-0.958483133703444	4.81915913548858	-2.95183487983538	-8.25467438318879	-8.3395041974035	30.9474592877733	41.2392152032096	10.74307864275	-11.9737830497815	193.258430146435	-4.39313709357022	9.03354775769118	233.167666595417	25.0974098108645	-0.664795953423476	-6.95146850739175	-9.00522698661293	-8.21614546968024	3.91185992171401	5.93094802765807	6.49522659024819	8.45623700127773	9.27035128868598	-18.1313339034428	-15.5998089764647	-14.6895650560651	4.87355155112319	-15.7649334958364	1.21631114230965	-9.68721159671581	-15.2184509992076	-8.53199582712849	0.689343605929733	5.33188244741535	10.053996622943	8.88394887974641	2.13391825204232	-5.82882502087286	3.83477228230626	9.81278652518581	6.99388015972612	-19.4385855250598	-13.9747701506397	-14.1935953879258	9.5358929655199	-11.1294597888725	1.34647956224607	-11.1282435349057	-10.4195671917573	-9.27441656015829	-27.1205475878501	5.88669721297028	8.14499872420323	7.42331809582681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A47W	-6.01222334443886	-0.614725539799736	-10.9467737099861	-8.57611856054066	-13.5063686455915	82.7168352077341	17.2899776327388	32.9441564154739	-11.0220161867051	87.1246204658508	10.0448823406919	8.86577184115343	97.5733927654002	18.6057947087689	32.4197996281278	-4.78934398554623	-12.9394165858275	-10.0691255897599	-4.20531151964672	4.24845746804043	-4.55654964840545	-7.16120238853763	-12.754289469506	41.5915610119819	40.768909945825	23.2097393232348	-9.8764689223838	165.708081007525	18.1705265106062	8.83598459188117	191.342218035188	23.5712908006212	32.6123328569763	5.37927867904351	-12.4643206435977	-8.85080674636044	9.00729986991699	5.24810619500044	7.12024372928392	6.98914731872814	10.3805797125544	-30.2956025960137	-22.518496674359	-31.1187173143876	5.09782356523427	-19.4010831151823	-12.0294699431944	-14.450355748101	-19.2142054365242	-15.6217969361162	-78.4562559129219	-8.51070538973992	9.99808495971995	7.24702481808169	6.27785930896527	2.91910011574155	6.62311326545515	10.3780526122676	10.577065598524	-28.6816433588184	-22.2990017161544	-25.1922596534877	11.1107346474355	-15.199674804956	-12.6026059433019	-15.7370788025596	-15.0653247340892	-12.2623216637868	-55.7800172741913	1.70778658097675	10.9327565503047	8.43892422288398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A47X	21.0326147892054	-1.38860053544791	-3.68367963573465	-3.90248389520901	-9.82645403147524	57.8812977333935	19.4788850877712	62.3298949784712	-11.7245273150113	157.877127157469	2.91702169639373	20.4172713678049	187.676018151229	19.8809988777469	101.493054336046	-2.48382223933075	-8.98346615367608	-5.81208527175429	66.8816001913307	7.48420767518141	15.5197479292793	-3.4532036089816	-7.25083178652323	29.1010046883973	64.0046785903653	40.1404631272802	-12.045825062698	348.222708817377	16.2389545418113	14.4796443209436	452.934038773916	36.3555682157527	116.103273243998	4.31358831196638	-7.28921654700606	-3.28616605205144	-6.78432430419205	3.09957300065781	2.68748416830553	4.65219629257099	8.01337622671228	-25.6861470517434	-27.3994092117613	-43.0748970506334	1.81333741564632	-26.5869814530092	-19.2403612281373	-21.6154753780405	-26.6279739756146	-22.9875739966059	-201.033447984447	-23.2118172749577	7.8563063912508	4.0317285944356	-14.8729904328736	-11.8545587083388	1.48294349357909	5.67255299735867	5.89076124161344	-23.8847678268098	-33.0774168169906	-35.746867025027	9.0732094614079	-23.7621120165251	-19.0503968301088	-20.8863872085115	-24.0540031214101	-21.3759967622245	-126.003770332586	-14.7332889234493	6.20235089676886	2.82739596685291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A47Y	-5.35455241263904	-1.08989116227006	-11.1329998976405	-8.18763690428017	-11.9859344345618	83.3267369962397	18.561097530794	23.7773616495678	-13.2610883971986	127.72325834789	-4.59213718630203	6.25502567241906	146.674867420836	17.1420334387141	-3.02011932289845	-8.44511818814795	-11.7141268804292	-10.4165007103776	-1.89486192055692	6.58161044056958	-2.32830796267903	-6.93997357765421	-9.93446105403035	40.6965384622617	59.9731567326012	18.7920441942788	-12.1432592712837	264.811107890802	-2.46551700652851	8.74031616803318	323.996506930156	32.1404538716219	25.8711073164273	-3.6473680495556	-10.1779615857422	-7.2302405330798	8.08375366577974	5.2188563915356	7.37269870770272	6.80698744008338	9.18425354334612	-30.724052137942	-23.4018428649445	-25.0188979216145	5.73534160699424	-21.2192061041781	-7.66972469959768	-12.7928837844348	-20.9672599105759	-17.2261890214562	-32.4340956425321	2.59656341972638	8.96481561356913	7.21741908564931	4.09092796289395	-6.08728258629659	5.19966108960986	9.31429704156543	8.3845795380982	-27.31849292094	-27.7722504752996	-19.8713200148906	12.083699642591	-18.0154782400017	-9.70402446274034	-14.0204941923646	-17.719030741766	-17.1005779831705	-45.0824361154822	2.48498137549659	8.83622237672556	7.0475999893872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A5U8	-2.92156897489609	-1.18644843265477	-9.61235547189605	-7.64604704562992	-12.2009015183541	88.3628767813489	22.1486755300085	32.7542970696247	-12.8896045925609	133.446985604601	-3.10393039589026	12.5611096462322	154.555016141382	23.4715867376768	20.8082866408507	-6.87255048688961	-11.8251417355232	-10.1420898197717	13.9881590405414	7.08232482414187	-1.81850118995169	-8.41973814619397	-9.35673702446533	42.6111762319548	68.3920194425614	23.4687846203426	-12.3695073352113	270.560021457778	10.7423772576551	11.9954915681729	333.66358229524	37.9101336260297	43.0954074790766	-3.35084933887318	-10.0736157305377	-6.54131714860663	7.457384117633	6.42261103664933	6.21985549462266	6.99320387234843	9.7085618020809	-32.4182017071186	-27.2296109469058	-31.2122935699117	4.3933286560184	-23.1870551529118	-11.6399571186372	-16.5763578607847	-23.0432317717562	-20.3242890177749	-84.1545197992757	-8.30718536134726	9.82515133621097	6.89006898340097	3.50495398918574	2.30928503343351	4.79885678495445	11.5151987225321	7.77262546749596	-29.0620700353079	-31.9962157553405	-24.4998513861486	11.7524803791918	-18.7767181594053	-13.0525796893734	-17.2602312145451	-18.6939929790026	-18.8194686244235	-64.1597852146233	2.10772293557288	9.60535807415693	6.8934333780414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A5UA	-5.62459688120776	8.30998497963478	-9.67287687470746	-7.24219980001034	-12.6271478450085	52.1079272951496	11.7252367684309	43.8127867361533	2.73573447803214	57.056601891021	9.90624628950322	3.75942440070711	62.8569352198781	13.8480650388396	45.8785219802553	12.3865546241106	-11.8914650303507	-7.86926793327735	-5.14614037562977	5.41218976084292	-4.58660768490033	-7.95793405613289	-12.7737279964255	27.2692614565751	14.3097546532947	37.1446761960955	2.52663606628204	89.8167098825624	14.9455336616151	5.64352723628208	100.045752301649	13.4793524778773	56.4472028616219	3.34217245738691	-12.7119329784469	-8.82180944790793	9.70636183601488	3.97266202017079	6.68633523318556	7.09373704061355	10.0883603096532	-19.4356601616895	-18.69210860823	-31.4347291980833	-6.42846760955386	-15.4712480026675	-10.2494119601345	-11.2539537874727	-15.2065178250805	-13.4830000906342	-89.1934312052435	0.939845716579987	9.74783865805819	7.21270501943436	7.54026248103017	-6.64037892259773	7.09479349481061	10.9083600302606	10.2987254202051	-19.8579602881601	-14.3461962027048	-30.9006232389323	1.57320582137008	-10.2172360781557	-9.8978403327441	-12.1338153603722	-9.98520977947853	-9.77382752040236	-68.0079839552942	1.18141640166258	10.7718312533542	8.21683817645183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A7I0	9.11150236238899	-2.16909054948963	-10.1356305200121	-12.1149864851802	-14.8426830450711	39.2380122735661	11.937937761641	27.3925070655696	-16.7516617828466	86.8558819029348	-3.73343903217835	10.900597739908	97.2976755087246	4.75490447724345	-1.07061897761073	-10.2053771045606	-14.8191985254309	-13.6542921674214	13.6501468949418	10.0304643778379	-2.65371982978705	-7.62984172233747	-12.6761638916279	24.7308381677173	27.045290830827	20.6187813350165	-14.6827435154507	162.086589981725	-3.29089229094448	9.99688803381236	185.921964991044	24.4068818901096	33.5939420923576	-5.31594733599342	-12.8829754890003	-9.34669085349917	-5.85658940254111	3.36798136585738	6.13190998551536	8.87389398413147	10.6170424633999	-11.7753235247248	-11.6466232859513	-21.5100860830593	10.5850054626015	-9.41522895061347	-3.51812537794433	-9.63393251496532	-8.58709727173034	-6.79929659046484	-32.4841472742093	3.24050135713199	11.2707573785213	9.33145963498702	-7.13199007781174	-15.4886686248661	2.45788412666932	10.1963032734092	9.26292891940735	-11.4963214486856	-7.6265053915712	-19.4258787078906	13.9442085657224	-10.4175228411948	-3.14699372784348	-11.6722188337167	-8.99634689807625	-10.6570999327853	-55.3223349774813	2.62557048559389	10.0755761410574	7.76689482367882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A8HX	-2.24987299407763	24.9742978525504	-6.9849221802124	-9.15833795290375	-12.4563304669619	53.4421223751333	28.1399344241493	26.9814029224094	-3.65590302499502	128.111349754398	11.7485788861363	19.2365025616197	151.705092528995	41.0264798930164	35.0191319999236	-4.47864625099262	-12.6258577896513	-8.87184826308491	-1.83835955358468	14.2125332658044	-1.51732813153375	-10.2741660427189	-8.6794930908089	30.016003233303	69.810453499283	14.5863968361635	-5.31652488760905	238.670275836809	10.7594075585646	15.5485054686821	307.746428201985	45.7547039503342	31.1191656051214	-4.17562871238641	-10.2455578991076	-6.98962506365375	4.72324349465284	-6.43760033005154	4.52482811536695	8.64888731963482	9.98445097008644	-22.4745548962992	-31.6200020901718	-30.4091765691122	-11.4819738506287	-21.7788877037283	-15.1949440541368	-18.5171419622836	-21.8668734646088	-28.5824765036252	-103.53236055936	1.18143598691905	10.8361152517097	7.33281697676131	3.52616236381269	-13.5021982545566	3.0597062744351	11.8960877108908	7.53274584738656	-22.8696749292881	-31.7600817019174	-21.5279543226471	3.84076593127045	-17.3040806700753	-11.3575433824826	-19.0877255423072	-17.6970036656442	-22.0536719608623	-54.8266221828646	3.34346901318442	9.49946375659549	7.5307952419119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A8HY	-4.35147332672619	19.5286415469595	-8.22165461418537	-7.01733382028133	-11.5200425282727	66.3415823288044	15.4553030230068	36.8668514392212	-7.23969079240144	67.0114561195664	9.10417464710697	4.38307174201657	75.2561282968044	18.863419868833	44.9865768108145	15.4911492946428	-11.3510413780949	-7.61382477380572	-4.03996892923332	3.08230792095282	-4.15513226109107	-5.80327559691326	-10.8560312488051	31.4302751737679	19.4790190633116	30.9543869470683	-6.03800861486045	100.163059985624	12.8471489528819	6.73122163812218	122.281143277884	12.3369017666682	49.4156661187555	4.15922751946323	-10.45544744598	-7.53223279345325	8.99675551306689	3.21823455916908	5.77178652837379	6.17449676219703	8.03277048773629	-22.9382554571714	-22.4426149912275	-29.0839429602518	1.76101843369794	-17.5488379701709	-11.2339077006187	-12.6899395671874	-17.4288517208131	-17.7232646402957	-88.8219305001694	-7.81328126079343	7.66915307734592	5.39402679969793	6.46572051116283	2.28425999055304	7.02020198019524	8.7469657738669	8.49715510698897	-22.154107939256	-14.3311798767982	-26.9847684259523	5.74791929850452	-11.9164686737836	-9.93224232694143	-14.3047634474039	-11.9299482057329	-8.28632079697339	-56.2987367171934	1.45256451681546	8.39937824479324	6.47590359392662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A9FF	8.6187403259713	-1.48662152720183	-10.0941470446884	-11.8391794838583	-13.2418446509185	41.3713619929963	10.3770175835131	35.4980153812023	-13.3306150857809	86.8585351127183	-3.47642089020308	12.2146278577587	96.5805700927232	7.78966067671001	18.6921240377171	-9.21174811442331	-13.5302888518918	-12.9039170106485	-0.385947551923491	12.3778698411506	-3.41473389702794	-11.4899166558938	-10.431741546506	27.0367608297453	19.2826593011496	25.803257857483	-12.6262728734985	122.659282105306	-3.73703046438519	12.0081698582313	132.743054802714	25.2205390511645	36.5021361375003	-7.52311053804466	-11.6248840821689	-9.31923089178934	-3.8087512059271	2.03831054988923	5.85210705112075	8.27044350759481	9.70335802697822	-11.852040779091	-11.9583752786919	-16.6185459974802	8.18092923072064	-9.83087415719655	-3.2471616393676	-9.00644283731442	-8.99767355420339	-8.11207420932242	-26.3275655531243	3.67964179157725	10.4079989141042	8.7159304944478	-5.40923360280704	-22.7216425151115	3.75968602677018	12.4380739946408	7.51621928172278	-12.4157888110935	-9.36375501517299	-17.319833667378	11.3875690904318	-8.22396650579168	-2.12539647012559	-10.7564088088655	-7.05480432725145	-12.806061953867	-38.1603960416924	5.11790047459674	9.60541167837368	7.82546265460089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A9FH	-0.87844815159069	-1.09158708361062	-7.16963861804962	-7.15730559547811	-8.1894100690881	69.3554918053928	23.213462197585	35.223170864733	-7.75367242001577	154.169847982995	11.6467171979108	21.8785113313868	181.957651122496	29.4775884771668	49.2326528405341	-6.74001959030411	-9.60411738314686	-8.55975487735785	-0.78573621250295	8.08018801282737	-1.36271702873133	-9.52557612918583	-5.0214303239985	35.4382764023272	68.0860412949581	23.1742619438799	-8.20947310293109	291.319000316277	22.990572359843	15.8587049766669	370.17532401733	38.4305226794676	50.127293120934	-3.76529501442061	-7.24387384072999	-4.73073795602931	5.24073300345332	7.13659907957043	4.95463419050747	7.60106897854036	9.1946311660614	-26.6140247425877	-28.4720426575804	-28.3840205399398	-14.5829188837649	-26.7526091830303	-14.4726073978417	-20.7178792076967	-26.879213019333	-20.9320491328658	-100.413950637496	1.99860006047797	9.98530043803217	6.8278623328127	3.05992868222974	3.52783397263999	3.86060290478242	13.2891388903762	5.98599296159896	-26.2709097772639	-34.2866786914798	-24.4666426036951	6.65906324873276	-20.4928221873379	-15.3168527646341	-20.2607820874705	-20.9371420352627	-17.2687460416682	-71.5312702200257	3.20423699384834	8.81473405925856	6.24766389722147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A9FL	-2.20875171492855	6.81430244236569	-3.65974349207341	2.24238891482853	-7.97247031140997	45.6557857473913	12.6234840355373	16.9581680922836	-12.3174580746259	81.3689058309279	-3.05585140268078	3.41612320473104	96.206979240928	13.9823448276761	29.7586263364955	-2.91838706962352	-5.80556668900552	-4.78747211680758	-0.444810362995814	7.95150837339769	19.9425094846834	-4.83415137691695	-6.05649812105404	23.6133024335561	44.515652591239	14.6975601203573	-10.1544368051593	163.531750639644	-1.02063010653048	3.74955958681741	210.889957535674	27.3210257691004	54.1141281618962	-2.72895298657408	-6.84671482565671	-3.85285409649254	1.99419100088687	1.6488034134719	1.36715970025227	-13.6267503832983	4.72467027975536	-14.3388662027004	-15.6356262097229	-16.5495353689761	6.37419482459042	-8.1200591679932	-3.87763055971975	-3.4512558473454	-7.82074179549936	-14.6104970805711	-55.2786260943521	-15.0590156656348	3.28429538931951	1.94089289184365	-3.57238510908569	-12.5417602407287	-10.7077327995783	6.51289299018095	3.47745329860522	-9.20756521327879	-18.197403109437	-13.064624540426	8.23629972170565	-10.8866622997781	-6.06536792105719	-4.20450846615051	-10.2419112842505	-14.6865012681469	-56.1671659099341	1.66592336960571	4.68819006336028	2.66598500626815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-CF-A9FM	-1.44998061440857	-4.84206551818043	-8.43168497709897	-7.48820084471095	-6.84185596725198	60.6794660597499	12.6403338520126	9.66421694455304	-15.8617557953782	125.552222265577	-6.60161830190898	7.02730927778958	146.012526158521	-0.907236148846201	-4.50033636096325	-12.0905179518186	-8.28233983242123	-10.2423521713538	22.5250039243538	4.36635800042246	-1.67069330781362	-6.58964513394511	-4.02726755117859	31.3326206569531	53.7584332013527	7.6488620432642	-14.0656876578994	245.154994343935	-2.32138227143392	6.04626668241817	304.771138671593	25.5151692472801	-1.4493878618302	-5.03543374539548	-4.9355212726323	-4.53698942647022	4.07322167074017	11.0232977437005	5.02269928087733	7.21785154150462	6.64345733321592	-24.2359225780207	-17.4943249921615	-12.7811728816218	3.79405213503556	-19.7434732843031	-2.64200018972976	-12.4094631739315	-19.6694654640228	-6.148543921811	0.919759063207709	5.08954811351067	8.08792639098895	7.24590218536909	1.30399182440132	3.73250960003523	3.49588716840103	8.6828829164311	3.56896164702312	-23.5551735206044	-28.6259385425459	-10.5661601077316	10.1056406785202	-14.9233962913509	-5.12281279046851	-11.4391060958726	-15.0009176144782	-12.351831808462	-23.2898287565666	5.13258230267744	5.50625039726745	4.75824926467918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
