"","ARID1A_mut","CHD6_mut","CHD7_mut","CREBBP_mut","EP300_mut","KDM6A_mut","CHD6_amp","CHD7_amp","PRDM9_amp","CHD3_del","CREBBP_del","HDAC4_del","PHF23_del","CHD6_ampmut","CHD7_ampmut","CREBBP_delmut","EP300CREBBP_mut","EP300CREBBP_delmut"
"EMP3",-0.39178587999241,-0.196144629914226,0.0774724360227021,0.528868100348037,0.561934625288573,-0.81718000573171,-0.858386477687499,-0.785823099356826,-0.178202292613338,-0.890128914003501,-0.757168789672745,-0.886100461823171,-0.892023523333749,-0.829410775261487,-0.783931670383562,-0.378377494945883,0.607501013297073,0.30979115302429
"CD300LF",-0.345635013044764,-0.166859019368727,0.194668590900433,0.420109255863606,0.555163291895638,-0.721271923702529,-0.788705916276749,-0.753179738581723,-0.186200183683284,-0.790908136801996,-0.726106066318924,-0.78177556503459,-0.790254573441687,-0.756229170870333,-0.726820056461938,-0.455252907288,0.558080739369392,0.2686668402906
"ABTB1",-0.390585471917271,-0.163408155354078,-0.312800300791096,-0.0213089218554485,-0.115871889566698,-0.0776674979177496,-0.138465322270874,-0.192410537441459,-0.170903550020478,-0.157945538860252,-0.246333843486152,-0.218580104888173,-0.16550277380135,-0.173256660815988,-0.282898937796104,-0.233532376564161,-0.0708516395270314,-0.191205888890342
"KLHL21",-0.27835562115729,-0.18023560084541,0.136039063264721,0.344558108832523,0.329799662246088,-0.345802335159447,-0.360786587091779,-0.354378697827569,0.191960340241658,-0.256973551091198,-0.32934063072133,-0.357920025329777,-0.246581557957942,-0.375558815225146,-0.306080029796411,-0.147568917452421,0.362749220724196,0.221166618549043
"PHRF1",0.015434979191631,-0.0438921067426748,0.0206648995660933,0.0471728216586551,0.0242588796450439,0.142344297672933,0.142981605875321,0.145146545549249,0.174092918016404,0.205621386981951,0.163513637194063,0.175474959812656,0.211038595045499,0.120755857775849,0.167464347314772,0.153356990477658,0.00391113234490194,0.105081291691388
"KIAA0125",-0.0461354777974961,-0.0471765523503683,0.0354597346877317,0.107707285669317,0.203993334700348,-0.410853734623737,-0.437971083821565,-0.41459216280672,-0.381600229141373,-0.485518084758373,-0.463734010759785,-0.442426808659036,-0.48872589903909,-0.408889676501405,-0.431168565863126,-0.381947165600875,0.201202816477036,-0.00424508800103947
"COCH",0.179134313896287,0.293479985483437,0.287870012449331,0.355247465343827,0.270669935131319,-0.16310672818655,-0.0583770426284449,0.0499492733060977,0.282406865896007,-0.138456134572919,0.253252533419368,0.0298711496036392,-0.132738912833836,0.0132433598563327,0.152866332069554,0.502333851967104,0.278661288800797,0.439541590411718
"OSBPL10",0.153310521928385,-0.0713219789877348,0.156955741092085,0.32412042810432,0.28551089431285,-0.475997139092206,-0.402575947808222,-0.366365993361535,-0.0958158516766312,-0.456715694814357,-0.284040685953529,-0.358933499088828,-0.452198351090915,-0.363425399956394,-0.328083682966467,-0.0801458794411477,0.314256727603484,0.183948844311278
"ABCB4",-0.11370677320627,-0.176479069187253,-0.252404438223509,0.0897662826326713,0.0341178096104027,-0.334710840176107,-0.335380658694336,-0.335720603518676,-0.461922292570933,-0.389947633655386,-0.408752377758562,-0.372312730862997,-0.402696801373632,-0.344313574717717,-0.43578329188857,-0.34301457557606,0.0744823703978026,-0.132521411753398
"BLNK",0.15812611246237,-0.0634240924763002,-0.234537722744252,-0.484508834501643,-0.397403450545979,0.23585704083331,0.207529424486134,0.10031747030165,-0.238122691811747,0.200948029079771,0.0206124236758495,0.204264257982078,0.193378426083733,0.172256085171374,0.0164611743786201,-0.296383828096758,-0.437021687561023,-0.498097616463789
"GLDC",0.0714900110062443,0.170765918780658,0.116398243789127,9.62941462832647e-05,0.0835351719007321,-0.0237967571576919,-0.0498127851858259,0.0179038204349165,-0.127304571803122,-0.0762557761579847,-0.0402573138606546,-0.020422398248118,-0.0783655897373764,-0.0157744829965078,0.024905376645498,-0.0331532794760468,0.0513943944527151,0.0733372684363205
"MEF2C",-0.108201491702338,-0.1716959965532,-0.232198580438763,0.186415307730251,0.146089174475143,-0.487620923693206,-0.553020462461914,-0.488138703501799,-0.602466888175596,-0.563162886363146,-0.574680903064173,-0.543528686622495,-0.576479395018333,-0.552387129677781,-0.57371133585733,-0.443191423000882,0.193907699057117,-0.0760171610303598
"BCL11A",-0.152697868237539,-0.0315721119254249,0.00574063295379158,0.0634466228074806,-0.0148316837954665,0.0464586568812968,-0.0181625778243327,0.0207639332660364,-0.0382565158560459,0.0589109034877785,-0.0672434391551523,-0.0467535466613826,0.0612553567483888,-0.0481903613358331,0.0124908526082484,-0.103314342920329,0.0364276338226917,-0.00876506423636733
"QRSL1",-0.065324179088022,-0.0418552647806207,0.125740713976008,0.21618052554339,0.211086123713766,-0.12380511337796,-0.127669777173588,-0.0723052393554335,0.036329924579601,-0.0887872627409518,0.00161897839159453,-0.0676859475219895,-0.0845206371597857,-0.130504181992748,-0.0260586083252558,0.0929969952693957,0.213934663452857,0.244007235665513
"DTNB",0.00849667705701073,0.0415298082492099,0.0446707641443727,-0.00908009587716189,0.00110711760359394,-0.0523652844953003,0.0190275457785885,0.0310291529189846,0.179496344533019,-0.0628887323839143,0.117517724306161,0.0529716725603393,-0.0669753144224595,0.0391298755314288,0.0375351031902161,0.120556732091321,-0.0198198080407199,0.0433325405999072
"SCN3A",0.0707219909603481,-0.0917806577465373,-0.117812019058427,0.114500630058665,0.0301771584857624,-0.201869430797353,-0.222772314293173,-0.163228459227074,-0.299394542149616,-0.204266531818982,-0.21600806774692,-0.202234898573284,-0.208986155815122,-0.219344109916287,-0.206602397548368,-0.165730711760637,0.0724963122709614,-0.0444893396113277
"SLC15A2",0.00556659674445394,-0.213315651725629,-0.0422868234226412,-0.194811008823857,-0.150449532436705,0.0881485449402352,0.083203442983949,-0.0742637241354697,0.0922146315244862,0.146133346101878,-0.0524661748038239,0.0614285978684452,0.145812571748526,0.0352693654264349,-0.0981817765801771,-0.234493649820683,-0.165724169305075,-0.275209730196612
"PRKCQ",-0.381800169424796,-0.276309183488066,0.0580497565303195,0.351855770040334,0.384036314745619,-0.401589684472266,-0.466616440562372,-0.464027540490204,-0.0270962117602789,-0.386873017742285,-0.452179380340782,-0.49330256277701,-0.385484349588919,-0.501008924527406,-0.452142894562594,-0.273166459339719,0.409146127661923,0.215485712725845
"CD28",-0.188185819810485,-0.233030628079981,0.128171412790799,0.371423179965308,0.448198954687156,-0.65622720191614,-0.706150687814171,-0.660782887414823,-0.352369481218316,-0.677980670846963,-0.669359251598273,-0.671613771725607,-0.680952008227949,-0.695413624051005,-0.649445796194571,-0.448111848227691,0.468799013947819,0.178398799521041
"ITM2A",-0.00565820844837097,-0.106754159465219,-0.040014544832609,0.176326058679,0.190925487416211,-0.474794787465577,-0.512110799396863,-0.454598637181695,-0.504861882396759,-0.524461892432553,-0.493359767989424,-0.463458404994433,-0.530523829531452,-0.494651346298117,-0.496046816268303,-0.379390085272438,0.218597950224586,-0.00746288435055874
"SH2D1A",-0.234514607304283,-0.208498910815195,0.182165531720008,0.320360115673344,0.466746246336364,-0.587860884702116,-0.64348714436756,-0.644275520223188,-0.266267672861935,-0.6085316331839,-0.642621379756943,-0.615488846920159,-0.609574967883021,-0.629794458647353,-0.622578575647839,-0.455409677163622,0.454216512180867,0.185215143389244
"NCALD",-0.0143692062288352,-0.0740196284565622,-0.126258758791478,0.152002688461771,0.0310123677015666,-0.285976463238077,-0.269161209115186,-0.229688208402432,-0.32200072017417,-0.329839063335396,-0.262643244162013,-0.285430678642242,-0.33807707135767,-0.2591849593144,-0.273423594220373,-0.18775537824869,0.0951753631172587,-0.0491757398128749
"GIMAP5",-0.267434275272618,-0.203514753852737,-0.0945592572947671,0.198967373424442,0.279234989863496,-0.54879374360174,-0.625462609426366,-0.605815954154801,-0.458540866350445,-0.639305643260771,-0.647746310697555,-0.618192666732865,-0.647361310815935,-0.616148580624346,-0.663027395948437,-0.486251140069636,0.283972308278363,0.0128993512425125
"ICOS",-0.307289431391192,-0.256133598919596,0.281951987817586,0.433643591971762,0.585544041597438,-0.645114650363598,-0.698113340929731,-0.68020987736279,-0.0922817816647213,-0.638544675733949,-0.657266029053488,-0.664633220914446,-0.634112628519821,-0.686357213779388,-0.626351775313261,-0.403097733162227,0.575355315612641,0.322078941836549
"LRBA",0.442552151670518,-0.052455041236862,-0.0228872623522415,-0.26092761825539,-0.27216046243804,0.397120222087862,0.425961819461028,0.424238949407941,-0.0808369003392734,0.47609254980174,0.352165169366377,0.482843917620273,0.475247104903368,0.389948517087881,0.414194498618488,0.133415092066034,-0.302225260444734,-0.193783214853257
"FAM111A",0.0106450082000204,0.0146784076023253,0.10933448909862,-0.138601370875209,-0.0805769944990425,0.219239852275952,0.233800056610354,0.114658583377122,0.135259522430528,0.254690761522345,0.151374921330336,0.258660023725463,0.259081421025905,0.222931539988925,0.139220480368186,0.0435632931677804,-0.13187579928555,-0.0571229218575688
"PHF10",0.121874283315388,0.0667523360605483,-0.192127662356341,-0.104948776817035,-0.207309449794708,0.157621319134335,0.24205608665554,0.232581803198803,-0.0946348791163979,0.218405892000024,0.228246093196474,0.251995408978006,0.215688100270295,0.234685962717028,0.201128779368388,0.16413681047652,-0.188040726944797,-0.0942124216969607
"NUP107",0.151140281659482,0.336253313313575,0.420805223983708,0.225643147691185,0.195362615469044,-0.00359168315446181,0.106056424480126,0.171000727595003,0.31669871170806,0.0911942629186984,0.295173702264167,0.18032765451146,0.102244766634239,0.165275554963459,0.305591491626297,0.400946544913178,0.197556001669334,0.385274452439705
"SEC24C",0.115879840459159,0.00473466811738062,0.0732672973432358,-0.075355731763038,0.023154412338937,0.0560626261762462,0.0311367549969592,0.00936738812475904,-0.0815901148850955,0.0582143143627395,-0.0493674446644388,0.0107921880538017,0.0656363841319975,0.0158464820481216,0.0204088808288434,-0.0993612429683191,-0.007324185448736,-0.0333011646113904
"BATF",0.0382715325186201,-0.0122300627837806,-0.39167721779544,-0.596556698167514,-0.486364572802082,0.306407783252311,0.240370497453771,0.135747353854646,-0.368112009346009,0.164349541021481,0.00215610534897174,0.171063097929199,0.147325620143109,0.21361662775441,-0.00491117793001872,-0.301840260563114,-0.533863911111143,-0.573509181160555
"ASF1A",-0.0140100025760892,0.00551155865408706,-0.0311765094592651,-0.0559097923544925,-0.141720417644479,0.238479951913002,0.222388052317579,0.255933397670777,0.0320958093142762,0.286147319082743,0.233885749562436,0.253515619616583,0.285294806724405,0.194991397134357,0.24684005030618,0.188454880098775,-0.119005954688394,0.0096096253150762
"FRYL",0.0624597375640091,-0.324201173834426,0.12690348782683,0.0792836493253579,0.0901141783494725,0.0440463540564217,0.0880153194262212,0.0173378927873391,0.149246025702232,0.226487179097563,0.0105063092981977,0.137278872429167,0.235388291551099,0.0217600024877459,0.0566329701954612,-0.0222439468088828,0.0689061444850313,0.0634770984260413
"RPA1",0.174306355307362,0.0662226299361349,0.463502399932718,0.4309645209976,0.395585876529354,-0.282914662894528,-0.17216456156482,-0.0773378009103595,0.33561547505169,-0.185667120515387,0.151609207628192,-0.0205449294331791,-0.174036908396178,-0.121409774509156,0.0676044950458873,0.365461005112954,0.395457072071483,0.482097770534417
"UBE2L3",-0.137328698021924,0.165330857837689,-0.110054486582604,-0.105908537880349,-0.0926773693924564,0.16524887530209,0.0780623922433213,0.130287034285308,-0.0644123000659747,0.061806880949697,0.0442136761711046,0.0270139522260909,0.0583369347931407,0.0880329880761349,0.0911598090513667,0.0271139567846025,-0.0920928904533104,-0.0386427508533074
"ANP32B",-0.30036245468433,0.0831797633178332,0.323725003719251,0.56984434979545,0.513712285825043,-0.46579561400502,-0.463290552820252,-0.348711478367742,0.338446522827366,-0.467505232570672,-0.128080396597583,-0.404413840772247,-0.457242220581786,-0.402368341171735,-0.235422392045432,0.23259470131324,0.556746932987405,0.56115508445438
"DDX50",-0.203385949394866,-0.116224555818976,0.100862548151488,0.406119042175421,0.324175024232553,-0.364454775500367,-0.364014119371519,-0.299543866133827,-0.0125671806241345,-0.323431174071186,-0.238736324023251,-0.346777114575187,-0.316438275808332,-0.361531674058641,-0.261946569295915,-0.00829878817797702,0.37947365798653,0.290791170339567
"C13orf34",0.132296136466998,0.291876732190266,0.458348278066385,0.152870042486036,0.211901355220786,0.00710792117379202,0.114305210378848,0.0636251617123183,0.428518473103544,0.0744874943062776,0.249605194017678,0.152800074632377,0.088497850255365,0.171212221334471,0.214902905468129,0.337867874542691,0.167205501593536,0.311615441127882
"PPP2R5C",-0.166458655114432,-0.166889681848116,0.102922275561425,0.268588138319209,0.169687159312525,-0.161874877064842,-0.147798616429805,-0.190329973978053,0.173026357607218,-0.0739373841571482,-0.111565602794509,-0.140441213594242,-0.0702022314003992,-0.180880867930061,-0.141052460565007,-0.0219664616322821,0.214951680436656,0.147241612216671
"SLC25A12",-0.451324813039181,-0.407629535056545,-0.242834213997741,0.0581491170445579,0.0336578946531485,-0.101111852801771,-0.169098697431791,-0.336019203702218,-0.064877338931704,-0.0503305627712359,-0.391179491927371,-0.290857074403745,-0.0526234234705398,-0.251432309105256,-0.393521648159934,-0.416987912169848,0.0597958352165169,-0.169254004864533
"ATF2",0.129927123886566,-0.201237264878858,0.356050682168905,0.37325005274092,0.374102388412758,-0.234128340125751,-0.170304229415404,-0.185866246199915,0.140046843124651,-0.0579962832228042,-0.119052953297164,-0.103755259515363,-0.0492895259183192,-0.18299191023195,-0.0846206417182974,0.0197406524891064,0.374059453593468,0.315015596117279
"GOLGA8A",0.138442529712485,0.225407447901335,-0.138831416697086,-0.377313665534577,-0.435539287833262,0.543654286714836,0.586572497474267,0.527810985023699,0.0542719085074903,0.562062369627449,0.450882390045341,0.554857270879132,0.561253852207397,0.568654189537262,0.500295243140058,0.243169564973103,-0.446628662578612,-0.237067520038899
"CDC14A",0.435648656776228,0.0348074170165354,-0.115277869556598,-0.325793119191652,-0.379351214242628,0.343403109187663,0.418412712098891,0.371540964234765,-0.163462574795812,0.420217564687578,0.321858310855866,0.445763252105838,0.417125727639175,0.394173444655251,0.340897517943397,0.0906846990551866,-0.383943473041704,-0.299783099653659
"PCNX",-0.218692654188124,-0.3631783922306,0.213305836202428,0.558587829621916,0.521975206643695,-0.57299396332907,-0.519128433769596,-0.508454979043214,0.0317753000048412,-0.419055674269251,-0.492121018943973,-0.500274040760162,-0.414928100962906,-0.552161211588797,-0.455879084240942,-0.204496777414942,0.562486770598377,0.365523552133649
"FOXP1",0.0460861996889611,-0.123151550017651,-0.405743406678255,-0.250974514385991,-0.344258625216485,0.114682436054506,0.0881861752708869,0.058334637868652,-0.41739093407438,0.0786728440978405,-0.091135779687484,0.0403251596980922,0.0659392247915188,0.0573515541874524,-0.06848863428757,-0.223726099175545,-0.304842517556454,-0.378832992740659
"KLF12",-0.244395415904117,-0.265975374849242,0.126204162663245,0.550456186872122,0.414448750490747,-0.471544816000447,-0.448064417070601,-0.434718932417767,-0.0479216190419987,-0.395027017132583,-0.353124577056693,-0.443617394573816,-0.38900465780949,-0.459244608676509,-0.393729784855917,-0.0513647088506861,0.48473676008553,0.339189489556238
"ST3GAL1",0.00666125770397308,-0.1618471301342,-0.221605331126401,-0.367517105903414,-0.293497654133351,0.318482008543852,0.264650049419214,0.17420440719736,-0.163369814383765,0.335964254200987,0.0170758667091185,0.216290424545854,0.332057008959066,0.201531094526924,0.096638327330115,-0.245979587055382,-0.322551098618983,-0.367025564062814
"INPP4B",0.147168899218374,-0.234272692995546,-0.175711896407999,-0.285860910267641,-0.149377833830588,0.120723524146507,0.0806517328881776,-0.0140091191435935,-0.144942295956247,0.120322799166464,-0.122842702017159,0.0495953702483258,0.11271962573559,0.0360269072335806,-0.0843607358780665,-0.307093326868963,-0.207274112494881,-0.317439028139445
"CASP8",-0.119596440968511,-0.225329529155216,0.0523149288430462,-0.0907649147257949,0.0466153757538771,0.168962295454457,0.10463851532455,-0.0194351615320981,0.109391205464843,0.242238073749651,-0.0850984020119645,0.0667885567928715,0.247820837062891,0.0497722334339622,-0.00942746153446571,-0.196769570061674,-0.00988702311872166,-0.0479649072342874
